State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,150.48,2300,2350,2350,06-Apr-25
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,167.7,1600,2116,1850,15-Jun-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,177.5,1590,1911,1865,25-Jun-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,182.2,2015,2600,2415,14-Jun-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,198.85,2390,3001,2630,01-Jun-24
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,236.8,1855,2373,2248,17-Jun-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,242.7,1700,2211,1820,15-Jul-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,248,1622,1990,1810,15-Jun-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,293.9,2080,2420,2200,27-Feb-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,606.7,1540,2081,1895,20-Feb-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,646.6,1644,2031,1732,12-Mar-21
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,992.8,1850,2442,2382,27-Apr-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,053.30",1685,2010,1911,27-Feb-19
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,251.30",1850,2580,2344,08-May-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,286.10",1574,2028,1864,19-Mar-20
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,363.30",2000,2449,2280,10-May-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,396.20",1910,2316,2225,02-May-22
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,609.30",1880,2460,2322,15-Mar-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,731.80",2150,2601,2401,23-Mar-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"1,733.70",1880,2750,2394,17-Apr-23
Madhya Pradesh,Ujjain,Badnagar,Lokwan,Cereals,"2,077.20",1880,2375,2265,19-Apr-22
Madhya Pradesh,Ujjain,Badnagar,Malwa Shakti,Cereals,175,2400,2410,2400,05-Apr-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,17.63,2460,2460,2300,16-Feb-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,52.51,2717,2717,2717,18-Sep-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,58.64,2100,2410,2500,01-Apr-24
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,78.66,2500,2500,2500,28-Mar-25
Madhya Pradesh,Ujjain,Badnagar,Mill Quality,Cereals,"1,155.87",2410,2515,2500,18-Mar-25
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,13.6,2208,2600,2571,19-Jan-23
Madhya Pradesh,Ujjain,Badnagar,Other,Cereals,20.6,2040,2600,2574,17-Jan-23
