State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,46.1,1860,2154,1920,04-Jan-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,51.9,2105,2316,2248,21-Dec-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,54.9,2016,2080,2040,14-Aug-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,59.16,3125,3125,3125,13-Feb-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,64.01,2702,2791,2791,12-Dec-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,69.5,1950,2240,2060,14-Nov-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,70,2151,2343,2273,07-Jan-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,78.7,1880,2055,1906,03-Jan-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,81.5,1650,2144,1940,04-Mar-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,84.6,1703,2044,1965,03-Mar-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,85.48,2300,2550,2200,20-Feb-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,85.68,2764,2775,2775,09-Oct-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,86,1700,2043,1941,02-Mar-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,87.5,2040,2276,2259,12-Feb-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,88.1,1960,2078,2000,31-Jul-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,94.59,2492,2680,2479,20-Jan-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,99.5,2512,2512,2512,16-Jul-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,102.08,2241,2540,2240,22-Dec-23
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,103.55,2220,3101,3101,16-Nov-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,106.6,1600,1791,1700,09-Jan-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,107.7,1825,2100,1893,04-Oct-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,109.92,2200,2625,2260,26-Feb-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,121,1750,2005,1940,20-Feb-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,123.3,1450,1900,1590,31-Dec-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,127.8,1800,2179,1980,12-Nov-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,139.66,2630,3151,2750,05-Sep-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,140.22,2630,3121,3121,27-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,146.17,2589,2837,2837,06-Sep-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,149.98,2250,2346,2200,02-Feb-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,151.2,1700,2100,1950,21-Jun-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,171.1,2000,2125,2030,07-Aug-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,211.01,2606,2948,2608,14-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,213.6,1580,1850,1650,16-Feb-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,246.5,1350,1840,1465,10-Oct-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,472.52,2443,2469,2400,28-May-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,482.71,2302,2675,2400,16-May-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,492.4,1925,1950,1948,19-May-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,514.46,2174,2778,2270,07-Mar-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,523.8,1502,1942,1640,19-Mar-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,541.6,1756,1925,1845,14-Jun-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,544.7,1502,1942,1640,20-Mar-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,558.7,1925,1945,1930,19-Mar-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,575.7,1450,1960,1668,24-Mar-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,598.1,1841,2115,1920,28-May-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,808.94,2226,2719,2400,08-Apr-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,856.3,1850,2050,1950,12-Apr-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,876.1,1975,2100,2009,09-Apr-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,893.02,2350,2350,2516,02-May-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,963.2,1800,2000,1900,04-Apr-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,"1,133.74",2675,2675,2675,21-Mar-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,"1,314.50",1600,1825,1740,02-Apr-19
Madhya Pradesh,Bhopal,Berasia,Malwa Shakti,Cereals,"1,048.02",2473,2473,2473,20-Mar-25
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,71.31,2180,2415,2300,27-Dec-23
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,85.79,2500,2892,2750,18-Dec-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,91.38,2800,3058,2800,02-Jan-25
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,99.31,2690,6000,2770,07-Oct-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,104.66,2850,3055,3015,06-Jan-25
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,115.18,2600,2920,2800,11-Nov-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,122.35,2270,2580,2495,05-Jul-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,131.47,1230,2563,2485,04-Jul-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,144.29,2205,2590,2540,25-Jul-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,163.82,2225,2515,2270,28-Dec-23
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,190.11,1864,2725,2450,19-Jan-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,202.34,2511,2748,2515,10-Jan-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,249.9,2260,2562,2460,28-Jun-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,396,2386,2897,2897,07-Apr-25
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,719.05,2351,2455,2450,13-Mar-25
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,763.5,2100,2771,2300,22-Apr-24
Madhya Pradesh,Bhopal,Berasia,Mill Quality,Cereals,941.93,2000,2683,2350,03-Apr-24
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,14.3,3400,4250,3650,11-Nov-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,37.3,1900,2049,1944,11-Feb-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,42.3,1730,1928,1840,02-Aug-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,51.2,1900,2276,1986,18-Jan-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,62.4,1972,2219,2040,22-Jan-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,82.3,1850,2102,1905,02-Dec-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,87.1,2051,2185,2100,21-Jan-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,105.7,2050,2226,2135,24-Nov-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,105.9,1850,2123,1919,07-Dec-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,123.3,1450,1900,1550,31-Dec-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,124.6,1650,2013,1750,23-Jan-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,134,1650,2300,1851,01-Jul-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,145.8,1800,2080,1900,30-Nov-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,157.8,1900,2200,1950,11-Sep-21
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,56.8,2310,2375,2351,23-Aug-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,61.01,3011,3011,3011,24-Jan-25
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,80.5,2375,2480,2410,25-Sep-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,93.03,1900,2771,2511,01-Feb-24
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,97.06,2505,2505,2554,11-Jan-24
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,104.23,2900,3100,3100,24-Feb-25
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,121.5,2350,2403,2381,11-Oct-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,135,2399,2489,2422,16-Oct-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,149.2,2475,2555,2507,27-Oct-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,169.4,2386,2440,2415,04-Oct-23
Madhya Pradesh,Bhopal,Bhopal,Mill Quality,Cereals,797.56,2526,2526,2458,02-May-24
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,49.8,2337,2600,2600,09-Dec-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,67,2318,2401,2320,24-Dec-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,91.4,2208,2208,2208,07-Feb-22
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,92.3,2011,2275,2174,20-Nov-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,93.4,2600,2600,2600,10-Dec-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,119.4,2500,2500,2500,05-Feb-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,136.7,2675,2675,2675,06-Feb-21
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,138.4,2680,2680,2680,15-Jul-22
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,149.1,2900,2900,2900,19-Jul-22
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,164,2200,2258,2258,23-Jun-20
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,169.3,2431,2431,2431,17-Jun-22
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,179.82,2431,2431,2431,20-Jun-22
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,191.4,2170,2501,2455,27-Nov-20
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,304.2,2665,2675,2675,29-Apr-23
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,330.3,3350,3350,3350,08-Jun-23
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,419.1,2813,2813,2813,11-May-23
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,494.4,2276,2276,2276,08-May-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,850.4,2250,2700,2700,27-Apr-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,"1,321.00",1750,2232,1805,29-Mar-19
Madhya Pradesh,Bhopal,Bhopal,MP Sharbati,Cereals,"1,617.00",3500,3500,3500,22-Apr-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,15.6,2100,2425,2378,17-Sep-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,22.5,2117,2139,2131,15-Sep-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,29.8,2253,2534,2471,17-Jul-23
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,30.2,2251,2251,2251,07-Oct-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,36.1,1884,2300,2066,04-Jan-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,39,2235,2385,2326,06-Oct-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,39.6,2795,2950,2851,30-Jan-23
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,46,1851,2032,1855,31-Jul-21
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,50,2815,2871,2846,25-Jan-23
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,53.5,2445,2573,2545,13-Dec-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,54.7,2700,2850,2791,12-Jan-23
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,56.3,1847,1995,1911,31-Dec-21
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,65.7,2501,2624,2574,05-Nov-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,68.1,2400,2490,2438,24-Nov-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,68.2,1900,1961,1919,06-Dec-21
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,70,1825,1949,1870,12-Jan-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,72.9,2080,2137,2132,12-Sep-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,73.1,1885,1942,1909,30-Dec-21
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,76.1,1851,1940,1890,18-Jan-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,78.2,2464,2561,2517,19-Dec-22
Madhya Pradesh,Bhopal,Bhopal,Other,Cereals,87.7,2650,2790,2730,15-Dec-22
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,27.25,2400,2624,2150,03-Jan-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,45.76,2765,3141,2850,30-Jan-25
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,85.58,2611,2775,2695,21-Aug-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,91.38,3000,3010,3010,02-Jan-25
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,99.31,2725,2850,2820,07-Oct-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,106.41,2801,3019,2885,06-Nov-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,120.96,2637,2886,2656,31-Aug-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,149.98,2250,2638,2200,02-Feb-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,152.01,2618,2828,2627,23-Aug-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,156.94,2303,2470,2303,28-Feb-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,162.22,2650,3017,2750,18-Oct-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,181.74,2555,3175,2660,23-Sep-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,187.08,2512,2851,2568,30-Jul-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,188.25,2425,2798,2400,27-Jun-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,196.11,2450,2678,2480,02-Jul-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,300.62,2471,2782,2480,05-Jun-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,"1,275.90",2498,2498,2498,24-Mar-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,35.6,1730,1928,1840,03-Aug-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,36.6,1850,2070,1975,01-Jan-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,45.6,1700,2200,1900,31-Jul-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,45.76,2750,2935,2935,30-Jan-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,46.5,1950,2200,2150,08-Nov-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,46.67,2251,2643,2400,30-Dec-23
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,58.1,1995,2056,2021,01-Aug-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,63.4,1850,2145,1900,08-Dec-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,73.4,2025,2225,2100,12-Dec-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,78.6,2070,2335,2265,28-Dec-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,82.7,2650,2650,2650,26-Nov-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,86.9,1951,2052,1968,05-Sep-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,95.6,1700,2200,1900,30-Jul-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,97,1750,2080,1900,30-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,106.35,2732,2732,2732,16-Oct-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,107.42,2262,2536,2330,23-Feb-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,112.2,1750,2100,1900,24-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,116.7,1880,2178,1905,13-Nov-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,116.9,1841,1917,1845,29-Jun-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,127.95,2880,2880,2880,22-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,135.34,2900,2900,2900,25-Oct-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,135.6,1450,1900,1624,02-Jan-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,136.9,1650,1990,1790,28-Jan-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,152.01,2619,2966,2966,23-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,157.8,1900,2200,1950,11-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,158.57,2530,2531,2531,19-Jul-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,161.1,1650,2012,1750,16-Jan-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,162.22,2711,2779,2779,18-Oct-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,162.9,1650,2050,1900,24-Jun-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,170.9,1550,2070,1675,18-Aug-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,175.2,1940,2122,2014,30-Sep-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,181.74,2580,3101,2607,23-Sep-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,189.8,1800,2100,1900,02-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,194.9,1800,2200,1950,08-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,197.6,1970,2130,2025,03-Oct-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,200.3,1560,1970,1660,21-Aug-20
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,59.08,2600,3200,2800,11-Dec-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,93.88,2701,2941,2941,05-Oct-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,99.76,2270,2607,2300,13-Feb-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,116.16,2407,3400,2501,04-Jan-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,126.73,2795,3045,2915,19-Nov-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,128.55,2488,2720,2515,10-Jul-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,139.96,2480,2756,2580,22-Jul-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,145.55,2825,2992,2975,25-Feb-25
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,146.17,2560,2920,2650,06-Sep-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,162.21,2600,2870,2650,29-Aug-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,316.93,2274,2700,2200,04-May-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,433.67,2380,2674,2414,10-Jun-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,480.8,2220,2875,2250,25-Apr-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,514.46,2125,2801,2270,07-Mar-24
Madhya Pradesh,Bhopal,Berasia,Local,Cereals,648.29,2465,2465,2465,28-Mar-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,30,1925,2081,2010,29-Feb-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,34.2,1600,2100,1970,09-Aug-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,43.1,1680,2250,1950,07-Aug-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,45.17,3176,3176,3176,19-Feb-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,45.3,1650,1960,1890,17-Aug-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,52.64,2815,2840,2840,30-Dec-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,59.1,1820,2000,1900,25-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,64.6,1990,2250,2042,30-Nov-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,66.53,2739,3050,3050,29-Jan-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,83.1,2475,2747,2450,09-Jan-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,98.3,1560,2190,1800,29-Jul-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,110.1,1825,2100,1900,25-Nov-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,112.3,1590,2200,1860,28-Jul-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,115.18,2990,2990,2990,11-Nov-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,121.3,1650,2130,1860,28-Oct-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,123.2,1836,2180,1900,16-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,124.3,1560,2010,1760,22-Jan-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,126.73,2320,3019,2940,19-Nov-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,132,1974,2261,2150,27-Nov-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,136.7,1775,2195,1938,11-Oct-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,142.3,1425,1920,1690,12-Dec-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,144.1,1911,2085,1945,06-Sep-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,144.3,1650,1980,1730,27-Feb-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,146.3,1430,1900,1620,26-Dec-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,146.5,1900,2270,2025,26-Nov-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,146.76,2912,2912,2912,24-Feb-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,151.2,1650,2125,1960,22-Jun-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,155.86,2617,2617,2617,17-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,186.1,1960,2075,1985,20-Sep-19
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,191.89,2597,2833,2597,07-Aug-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,196.37,2859,2859,2859,01-Mar-25
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,200.38,2494,2837,2500,17-Jan-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,203.3,1580,1860,1650,18-Feb-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,212.3,1567,1966,1650,19-Aug-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,215.3,1500,1835,1575,07-Sep-20
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,225.76,2517,2521,2521,18-Jul-24
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,235.7,1840,2140,1900,22-Sep-21
Madhya Pradesh,Bhopal,Berasia,Lokwan,Cereals,271.8,1590,1770,1668,08-Feb-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,159.3,1927,2200,1965,28-Aug-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,163.3,1430,1900,1630,29-Dec-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,163.5,1500,2100,1800,07-Jul-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,185.8,1950,2120,2038,05-Aug-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,194.1,1750,2011,1879,08-Mar-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,206.2,1925,2078,1975,23-Aug-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,234.8,1980,2176,2020,31-Aug-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,235.5,1450,1860,1520,07-Dec-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,258.1,1800,2167,1838,15-Sep-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,295.5,1450,1900,1500,02-Dec-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,298.9,1500,1950,1735,06-Jan-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,337,1700,1900,1765,18-Jan-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,353,1600,1901,1750,22-Mar-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,408.5,1650,2060,1897,14-Jun-21
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,425.8,1841,1913,1853,24-Jun-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,516.3,1850,2050,1950,05-May-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,558.7,1650,1920,1855,19-Mar-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,571.1,1665,1910,1745,06-Jul-20
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,675.6,1666,2005,1843,13-Mar-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,749.3,1850,2050,1950,25-Apr-19
Madhya Pradesh,Bhopal,Berasia,Other,Cereals,844.2,1665,1825,1727,24-Apr-19
Madhya Pradesh,Bhopal,Berasia,PISSI,Cereals,12.3,2050,2500,2360,16-Feb-23
Madhya Pradesh,Bhopal,Berasia,PISSI,Cereals,40.1,2060,2719,2410,11-Feb-23
Madhya Pradesh,Bhopal,Berasia,PISSI,Cereals,48.6,2080,2275,2100,17-Jul-23
Madhya Pradesh,Bhopal,Berasia,PISSI,Cereals,51.3,2485,2791,2560,05-Jan-23
